ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Poem_ID,Entry_IDS,Stanza_Number,Line_Number,Phrase_Number,Rhyme_Words,Rhyme_Word_Indices,Rhyme_IDS
3460,OldChinese,俾民不a迷。,俾\t民\t不\t迷,,,,,191,,3,3,2,迷,4,191-3-a
3461,OldChinese,不弔昊b天,不\t弔\t昊\t天,,,,,191,,3,4,1,天,4,191-3-b
3462,OldChinese,不宜空我a師。,不\t宜\t空\t我\t師,,,,,191,,3,4,2,師,5,191-3-a
3463,OldChinese,弗躬弗a親,弗\t躬\t弗\t親,,,,,191,,4,1,1,親,4,191-4-a
3464,OldChinese,庶民弗a信。,庶\t民\t弗\t信,,,,,191,,4,1,2,信,4,191-4-a
3465,OldChinese,弗問弗b仕,弗\t問\t弗\t仕,,,,,191,,4,2,1,仕,4,191-4-b
3466,OldChinese,勿罔君b子。,勿\t罔\t君\t子,,,,,191,,4,2,2,子,4,191-4-b
3467,OldChinese,式夷式b已,式\t夷\t式\t已,,,,,191,,4,3,1,已,4,191-4-b
3468,OldChinese,無小人b殆。,無\t小\t人\t殆,,,,,191,,4,3,2,殆,4,191-4-b
3469,OldChinese,瑣瑣姻亞,瑣\t瑣\t姻\t亞,,,,,191,,4,4,1,,,
3470,OldChinese,則無膴b仕。,則\t無\t膴\t仕,,,,,191,,4,4,2,仕,4,191-4-b
3471,OldChinese,昊天不a傭,昊\t天\t不\t傭,,,,,191,,5,1,1,傭,4,191-5-a
3472,OldChinese,降此鞠a訩。,降\t此\t鞠\t訩,,,,,191,,5,1,2,訩,4,191-5-a
3473,OldChinese,昊天不b惠,昊\t天\t不\t惠,,,,,191,,5,2,1,惠,4,191-5-b
3474,OldChinese,降此大b戾。,降\t此\t大\t戾,,,,,191,,5,2,2,戾,4,191-5-b
3475,OldChinese,君子如b屆,君\t子\t如\t屆,,,,,191,,5,3,1,屆,4,191-5-b
3476,OldChinese,俾民心b闋。,俾\t民\t心\t闋,,,,,191,,5,3,2,闋,4,191-5-b
3477,OldChinese,君子如c夷,君\t子\t如\t夷,,,,,191,,5,4,1,夷,4,191-5-c
3478,OldChinese,惡怒是c違。,惡\t怒\t是\t違,,,,,191,,5,4,2,違,4,191-5-c
3479,OldChinese,不弔昊天,不\t弔\t昊\t天,,,,,191,,6,1,1,,,
3480,OldChinese,亂靡有a定。,亂\t靡\t有\t定,,,,,191,,6,1,2,定,4,191-6-a
3481,OldChinese,式月斯a生,式\t月\t斯\t生,,,,,191,,6,2,1,生,4,191-6-a
3482,OldChinese,俾民不a寧。,俾\t民\t不\t寧,,,,,191,,6,2,2,寧,4,191-6-a
3483,OldChinese,憂心如a酲,憂\t心\t如\t酲,,,,,191,,6,3,1,酲,4,191-6-a
3484,OldChinese,誰秉國a成。,誰\t秉\t國\t成,,,,,191,,6,3,2,成,4,191-6-a
3485,OldChinese,不自為a政,不\t自\t為\t政,,,,,191,,6,4,1,政,4,191-6-a
3486,OldChinese,卒勞百a姓。,卒\t勞\t百\t姓,,,,,191,,6,4,2,姓,4,191-6-a
3487,OldChinese,駕彼四牡,駕\t彼\t四\t牡,,,,,191,,7,1,1,,,
3488,OldChinese,四牡項a領。,四\t牡\t項\t領,,,,,191,,7,1,2,領,4,191-7-a
3489,OldChinese,我瞻四方,我\t瞻\t四\t方,,,,,191,,7,2,1,,,
3490,OldChinese,蹙蹙靡所a騁。,蹙\t蹙\t靡\t所\t騁,,,,,191,,7,2,2,騁,5,191-7-a
3491,OldChinese,方茂爾a?x惡,方\t茂\t爾\t惡,,,,,191,,8,1,1,惡,4,191-8-a
3492,OldChinese,相爾b矛矣。,相\t爾\t矛\t矣,,,,,191,,8,1,2,矛,3,191-8-b
3493,OldChinese,既夷既a?x懌,既\t夷\t既\t懌,,,,,191,,8,2,1,懌,4,191-8-a
3494,OldChinese,如相b酬矣。,如\t相\t酬\t矣,,,,,191,,8,2,2,酬,3,191-8-b
3495,OldChinese,昊天不a平,昊\t天\t不\t平,,,,,191,,9,1,1,平,4,191-9-a
3496,OldChinese,我王不a寧。,我\t王\t不\t寧,,,,,191,,9,1,2,寧,4,191-9-a
3497,OldChinese,不懲其心,不\t懲\t其\t心,,,,,191,,9,2,1,,,
3498,OldChinese,覆怨其a正。,覆\t怨\t其\t正,,,,,191,,9,2,2,正,4,191-9-a
3499,OldChinese,家父作a誦,家\t父\t作\t誦,,,,,191,,10,1,1,誦,4,191-10-a
3500,OldChinese,以究王a訩。,以\t究\t王\t訩,,,,,191,,10,1,2,訩,4,191-10-a
3501,OldChinese,式訛爾心,式\t訛\t爾\t心,,,,,191,,10,2,1,,,
3502,OldChinese,以畜萬a邦。,以\t畜\t萬\t邦,,,,,191,,10,2,2,邦,4,191-10-a
3503,OldChinese,正月繁a霜,正\t月\t繁\t霜,,,,,192,,1,1,1,霜,4,192-1-a
3504,OldChinese,我心憂a傷。,我\t心\t憂\t傷,,,,,192,,1,1,2,傷,4,192-1-a
3505,OldChinese,民之訛言,民\t之\t訛\t言,,,,,192,,1,2,1,,,
3506,OldChinese,亦孔之a將。,亦\t孔\t之\t將,,,,,192,,1,2,2,將,4,192-1-a
3507,OldChinese,念我獨兮,念\t我\t獨\t兮,,,,,192,,1,3,1,,,
3508,OldChinese,憂心a京a京。,憂\t心\t京\t京,,,,,192,,1,3,2,京 京,3 4,192-1-a 192-1-a
3509,OldChinese,哀我小心,哀\t我\t小\t心,,,,,192,,1,4,1,,,
3510,OldChinese,癙憂以a痒。,癙\t憂\t以\t痒,,,,,192,,1,4,2,痒,4,192-1-a
3511,OldChinese,父母生我,父\t母\t生\t我,,,,,192,,2,1,1,,,
3512,OldChinese,胡俾我a瘉。,胡\t俾\t我\t瘉,,,,,192,,2,1,2,瘉,4,192-2-a
3513,OldChinese,不自我先,不\t自\t我\t先,,,,,192,,2,2,1,,,
3514,OldChinese,不自我a後。,不\t自\t我\t後,,,,,192,,2,2,2,後,4,192-2-a
3515,OldChinese,好言自a口,好\t言\t自\t口,,,,,192,,2,3,1,口,4,192-2-a
3516,OldChinese,莠言自a口。,莠\t言\t自\t口,,,,,192,,2,3,2,口,4,192-2-a
3517,OldChinese,憂心a愈a愈,憂\t心\t愈\t愈,,,,,192,,2,4,1,愈 愈,3 4,192-2-a 192-2-a
3518,OldChinese,是以有a侮。,是\t以\t有\t侮,,,,,192,,2,4,2,侮,4,192-2-a
3519,OldChinese,憂心惸惸,憂\t心\t惸\t惸,,,,,192,,3,1,1,,,
3520,OldChinese,念我無a祿。,念\t我\t無\t祿,,,,,192,,3,1,2,祿,4,192-3-a
3521,OldChinese,民之無辜,民\t之\t無\t辜,,,,,192,,3,2,1,,,
3522,OldChinese,并其臣a僕。,并\t其\t臣\t僕,,,,,192,,3,2,2,僕,4,192-3-a
3523,OldChinese,哀我人斯,哀\t我\t人\t斯,,,,,192,,3,3,1,,,
3524,OldChinese,于何從a祿。,于\t何\t從\t祿,,,,,192,,3,3,2,祿,4,192-3-a
3525,OldChinese,瞻烏爰止,瞻\t烏\t爰\t止,,,,,192,,3,4,1,,,
3526,OldChinese,于誰之a屋。,于\t誰\t之\t屋,,,,,192,,3,4,2,屋,4,192-3-a
3527,OldChinese,瞻彼中林,瞻\t彼\t中\t林,,,,,192,,4,1,1,,,
3528,OldChinese,侯薪猴a蒸。,侯\t薪\t猴\t蒸,,,,,192,,4,1,2,蒸,4,192-4-a
3529,OldChinese,民今方殆,民\t今\t方\t殆,,,,,192,,4,2,1,,,
3530,OldChinese,視天夢a夢。,視\t天\t夢\t夢,,,,,192,,4,2,2,夢,4,192-4-a
3531,OldChinese,既克有定,既\t克\t有\t定,,,,,192,,4,3,1,,,
3532,OldChinese,靡人弗a勝。,靡\t人\t弗\t勝,,,,,192,,4,3,2,勝,4,192-4-a
3533,OldChinese,有皇上帝,有\t皇\t上\t帝,,,,,192,,4,4,1,,,
3534,OldChinese,伊誰云a憎。,伊\t誰\t云\t憎,,,,,192,,4,4,2,憎,4,192-4-a
3535,OldChinese,謂山蓋卑,謂\t山\t蓋\t卑,,,,,192,,5,1,1,,,
3536,OldChinese,為岡為a陵。,為\t岡\t為\t陵,,,,,192,,5,1,2,陵,4,192-5-a
3537,OldChinese,民之訛言,民\t之\t訛\t言,,,,,192,,5,2,1,,,
3538,OldChinese,寧莫之a懲。,寧\t莫\t之\t懲,,,,,192,,5,2,2,懲,4,192-5-a
3539,OldChinese,召彼故老,召\t彼\t故\t老,,,,,192,,5,3,1,,,
3540,OldChinese,訊之占a夢。,訊\t之\t占\t夢,,,,,192,,5,3,2,夢,4,192-5-a
3541,OldChinese,具曰予聖,具\t曰\t予\t聖,,,,,192,,5,4,1,,,
3542,OldChinese,誰知烏之雌a雄。,誰\t知\t烏\t之\t雌\t雄,,,,,192,,5,4,2,雄,6,192-5-a
3543,OldChinese,謂天蓋高,謂\t天\t蓋\t高,,,,,192,,6,1,1,,,
3544,OldChinese,不敢不a局。,不\t敢\t不\t局,,,,,192,,6,1,2,局,4,192-6-a
3545,OldChinese,謂地蓋厚,謂\t地\t蓋\t厚,,,,,192,,6,2,1,,,
3546,OldChinese,不敢不a蹐。,不\t敢\t不\t蹐,,,,,192,,6,2,2,蹐,4,192-6-a
3547,OldChinese,維號斯言,維\t號\t斯\t言,,,,,192,,6,3,1,,,
3548,OldChinese,有倫有a脊。,有\t倫\t有\t脊,,,,,192,,6,3,2,脊,4,192-6-a
3549,OldChinese,哀今之人,哀\t今\t之\t人,,,,,192,,6,4,1,,,
3550,OldChinese,胡為虺a蜴。,胡\t為\t虺\t蜴,,,,,192,,6,4,2,蜴,4,192-6-a
3551,OldChinese,瞻彼阪田,瞻\t彼\t阪\t田,,,,,192,,7,1,1,,,
3552,OldChinese,有菀其a特。,有\t菀\t其\t特,,,,,192,,7,1,2,特,4,192-7-a
3553,OldChinese,天之扤我,天\t之\t扤\t我,,,,,192,,7,2,1,,,
3554,OldChinese,如不我a克。,如\t不\t我\t克,,,,,192,,7,2,2,克,4,192-7-a
3555,OldChinese,彼求我則,彼\t求\t我\t則,,,,,192,,7,3,1,,,
3556,OldChinese,如不我a得。,如\t不\t我\t得,,,,,192,,7,3,2,得,4,192-7-a
3557,OldChinese,執我仇仇,執\t我\t仇\t仇,,,,,192,,7,4,1,,,
3558,OldChinese,亦不我a力。,亦\t不\t我\t力,,,,,192,,7,4,2,力,4,192-7-a
3559,OldChinese,心之憂矣,心\t之\t憂\t矣,,,,,192,,8,1,1,,,
3560,OldChinese,如或a結之。,如\t或\t結\t之,,,,,192,,8,1,2,結,3,192-8-a
3561,OldChinese,今茲之正,今\t茲\t之\t正,,,,,192,,8,2,1,,,
3562,OldChinese,胡然a厲矣。,胡\t然\t厲\t矣,,,,,192,,8,2,2,厲,3,192-8-a
3563,OldChinese,燎之方揚,燎\t之\t方\t揚,,,,,192,,8,3,1,,,
3564,OldChinese,寧或a滅之。,寧\t或\t滅\t之,,,,,192,,8,3,2,滅,3,192-8-a
3565,OldChinese,赫赫周宗,赫\t赫\t周\t宗,,,,,192,,8,4,1,,,
3566,OldChinese,褒姒a滅之。,褒\t姒\t滅\t之,,,,,192,,8,4,2,滅,3,192-8-a
3567,OldChinese,終其永懷,終\t其\t永\t懷,,,,,192,,9,1,1,,,
3568,OldChinese,又窘陰a雨。,又\t窘\t陰\t雨,,,,,192,,9,1,2,雨,4,192-9-a
3569,OldChinese,其車既載,其\t車\t既\t載,,,,,192,,9,2,1,,,
3570,OldChinese,乃棄爾a輔。,乃\t棄\t爾\t輔,,,,,192,,9,2,2,輔,4,192-9-a
3571,OldChinese,載輸爾載,載\t輸\t爾\t載,,,,,192,,9,3,1,,,
3572,OldChinese, 將伯助a予。,將\t伯\t助\t予,,,,,192,,9,3,2,予,4,192-9-a
3573,OldChinese,無棄爾輔,無\t棄\t爾\t輔,,,,,192,,10,1,1,,,
3574,OldChinese,員于爾a輻。,員\t于\t爾\t輻,,,,,192,,10,1,2,輻,4,192-10-a
3575,OldChinese,屢顧爾僕,屢\t顧\t爾\t僕,,,,,192,,10,2,1,,,
3576,OldChinese,不輸爾a載。,不\t輸\t爾\t載,,,,,192,,10,2,2,載,4,192-10-a
3577,OldChinese,終踰絕險,終\t踰\t絕\t險,,,,,192,,10,3,1,,,
3578,OldChinese,曾是不a意。,曾\t是\t不\t意,,,,,192,,10,3,2,意,4,192-10-a
3579,OldChinese,魚在于a沼,魚\t在\t于\t沼,,,,,192,,11,1,1,沼,4,192-11-a
3580,OldChinese,亦匪克a樂。,亦\t匪\t克\t樂,,,,,192,,11,1,2,樂,4,192-11-a
3581,OldChinese,潛雖伏矣,潛\t雖\t伏\t矣,,,,,192,,11,2,1,,,
3582,OldChinese,亦孔之a炤。,亦\t孔\t之\t炤,,,,,192,,11,2,2,炤,4,192-11-a
3583,OldChinese,憂心慘慘,憂\t心\t慘\t慘,,,,,192,,11,3,1,,,
3584,OldChinese,念國之為a虐。,念\t國\t之\t為\t虐,,,,,192,,11,3,2,虐,5,192-11-a
3585,OldChinese,彼有旨a?x酒,彼\t有\t旨\t酒,,,,,192,,12,1,1,酒,4,192-12-a
3586,OldChinese,又有嘉a?x殽。,又\t有\t嘉\t殽,,,,,192,,12,1,2,殽,4,192-12-a
3587,OldChinese,洽比其鄰,洽\t比\t其\t鄰,,,,,192,,12,2,1,,,
3588,OldChinese,昏姻孔b云。,昏\t姻\t孔\t云,,,,,192,,12,2,2,云,4,192-12-b
3589,OldChinese,念我獨兮,念\t我\t獨\t兮,,,,,192,,12,3,1,,,
3590,OldChinese,憂心b慇b慇。,憂\t心\t慇\t慇,,,,,192,,12,3,2,慇 慇,3 4,192-12-b 192-12-b
3591,OldChinese,佌佌彼有a屋,佌\t佌\t彼\t有\t屋,,,,,192,,13,1,1,屋,5,192-13-a
3592,OldChinese,蔌蔌方有a穀。,蔌\t蔌\t方\t有\t穀,,,,,192,,13,1,2,穀,5,192-13-a
3593,OldChinese,民今之無a祿,民\t今\t之\t無\t祿,,,,,192,,13,2,1,祿,5,192-13-a
3594,OldChinese,天夭是a椓。,天\t夭\t是\t椓,,,,,192,,13,2,2,椓,4,192-13-a
3595,OldChinese,哿矣富人,哿\t矣\t富\t人,,,,,192,,13,3,1,,,
3596,OldChinese,哀此惸a獨。,哀\t此\t惸\t獨,,,,,192,,13,3,2,獨,4,192-13-a
3597,OldChinese,十月之交,十\t月\t之\t交,,,,,193,,1,1,1,,,
3598,OldChinese,朔日辛a卯。,朔\t日\t辛\t卯,,,,,193,,1,1,2,卯,4,193-1-a
3599,OldChinese,日有食之,日\t有\t食\t之,,,,,193,,1,2,1,,,
3600,OldChinese,亦孔之a醜。,亦\t孔\t之\t醜,,,,,193,,1,2,2,醜,4,193-1-a
3601,OldChinese,彼月而b微,彼\t月\t而\t微,,,,,193,,1,3,1,微,4,193-1-b
3602,OldChinese,此日而b微。,此\t日\t而\t微,,,,,193,,1,3,2,微,4,193-1-b
3603,OldChinese,今此下民,今\t此\t下\t民,,,,,193,,1,4,1,,,
3604,OldChinese,亦孔之b哀。,亦\t孔\t之\t哀,,,,,193,,1,4,2,哀,4,193-1-b
3605,OldChinese,日月告凶,日\t月\t告\t凶,,,,,193,,2,1,1,,,
3606,OldChinese,不用其a行。,不\t用\t其\t行,,,,,193,,2,1,2,行,4,193-2-a
3607,OldChinese,四國無政,四\t國\t無\t政,,,,,193,,2,2,1,,,
3608,OldChinese,不用其a良。,不\t用\t其\t良,,,,,193,,2,2,2,良,4,193-2-a
3609,OldChinese,彼月而食,彼\t月\t而\t食,,,,,193,,2,3,1,,,
3610,OldChinese,則維其a常。,則\t維\t其\t常,,,,,193,,2,3,2,常,4,193-2-a
3611,OldChinese,此日而食,此\t日\t而\t食,,,,,193,,2,4,1,,,
3612,OldChinese,于何不a臧。,于\t何\t不\t臧,,,,,193,,2,4,2,臧,4,193-2-a
3613,OldChinese,燁燁震a?x電,燁\t燁\t震\t電,,,,,193,,3,1,1,電,4,193-3-a
3614,OldChinese,不寧不a令。,不\t寧\t不\t令,,,,,193,,3,1,2,令,4,193-3-a
3615,OldChinese,百川沸b騰,百\t川\t沸\t騰,,,,,193,,3,2,1,騰,4,193-3-b
3616,OldChinese,山冢崒b崩。,山\t冢\t崒\t崩,,,,,193,,3,2,2,崩,4,193-3-b
3617,OldChinese,高岸為谷,高\t岸\t為\t谷,,,,,193,,3,3,1,,,
3618,OldChinese,深谷為b陵。,深\t谷\t為\t陵,,,,,193,,3,3,2,陵,4,193-3-b
3619,OldChinese,哀今之人,哀\t今\t之\t人,,,,,193,,3,4,1,,,
3620,OldChinese,胡憯莫b懲。,胡\t憯\t莫\t懲,,,,,193,,3,4,2,懲,4,193-3-b
3621,OldChinese,皇父卿a士。,皇\t父\t卿\t士,,,,,193,,4,1,1,士,4,193-4-a
3622,OldChinese,番維司b徒。,番\t維\t司\t徒,,,,,193,,4,2,1,徒,4,193-4-b
3623,OldChinese,家伯維a宰。,家\t伯\t維\t宰,,,,,193,,4,3,1,宰,4,193-4-a
3624,OldChinese,仲允膳b夫。,仲\t允\t膳\t夫,,,,,193,,4,4,1,夫,4,193-4-b
3625,OldChinese,棸子內a史。,棸\t子\t內\t史,,,,,193,,4,5,1,史,4,193-4-a
3626,OldChinese,蹶維趣c馬。,蹶\t維\t趣\t馬,,,,,193,,4,6,1,馬,4,193-4-c
3627,OldChinese,楀維師氏。,楀\t維\t師\t氏,,,,,193,,4,7,1,,,
3628,OldChinese,豔妻煽方c處。,豔\t妻\t煽\t方\t處,,,,,193,,4,8,1,處,5,193-4-c
3629,OldChinese,抑此皇父,抑\t此\t皇\t父,,,,,193,,5,1,1,,,
3630,OldChinese,豈曰不a時。,豈\t曰\t不\t時,,,,,193,,5,1,2,時,4,193-5-a
3631,OldChinese,胡為我作,胡\t為\t我\t作,,,,,193,,5,2,1,,,
3632,OldChinese,不即我a謀。,不\t即\t我\t謀,,,,,193,,5,2,2,謀,4,193-5-a
3633,OldChinese,徹我牆屋,徹\t我\t牆\t屋,,,,,193,,5,3,1,,,
3634,OldChinese,田卒汙a萊。,田\t卒\t汙\t萊,,,,,193,,5,3,2,萊,4,193-5-a
3635,OldChinese,曰予不戕,曰\t予\t不\t戕,,,,,193,,5,4,1,,,
3636,OldChinese,禮則然a矣。,禮\t則\t然\t矣,,,,,193,,5,4,2,矣,4,193-5-a
3637,OldChinese,皇父孔聖,皇\t父\t孔\t聖,,,,,193,,6,1,1,,,
3638,OldChinese,作都于a向。,作\t都\t于\t向,,,,,193,,6,1,2,向,4,193-6-a
3639,OldChinese,擇三有事,擇\t三\t有\t事,,,,,193,,6,2,1,,,
3640,OldChinese,亶侯多a藏。,亶\t侯\t多\t藏,,,,,193,,6,2,2,藏,4,193-6-a
3641,OldChinese,不憖遺一老,不\t憖\t遺\t一\t老,,,,,193,,6,3,1,,,
3642,OldChinese,俾守我a王。,俾\t守\t我\t王,,,,,193,,6,3,2,王,4,193-6-a
3643,OldChinese,擇有車馬,擇\t有\t車\t馬,,,,,193,,6,4,1,,,
3644,OldChinese,以居徂a向。,以\t居\t徂\t向,,,,,193,,6,4,2,向,4,193-6-a
3645,OldChinese,黽勉從事,黽\t勉\t從\t事,,,,,193,,7,1,1,,,
3646,OldChinese,不敢告a勞。,不\t敢\t告\t勞,,,,,193,,7,1,2,勞,4,193-7-a
3647,OldChinese,無罪無辜,無\t罪\t無\t辜,,,,,193,,7,2,1,,,
3648,OldChinese,讒口囂a囂。,讒\t口\t囂\t囂,,,,,193,,7,2,2,囂,4,193-7-a
3649,OldChinese,下民之孽,下\t民\t之\t孽,,,,,193,,7,3,1,,,
3650,OldChinese,匪降自b天。,匪\t降\t自\t天,,,,,193,,7,3,2,天,4,193-7-b
3651,OldChinese,噂沓背憎,噂\t沓\t背\t憎,,,,,193,,7,4,1,,,
3652,OldChinese,職競由b人。,職\t競\t由\t人,,,,,193,,7,4,2,人,4,193-7-b
3653,OldChinese,悠悠我a里,悠\t悠\t我\t里,,,,,193,,8,1,1,里,4,193-8-a
3654,OldChinese,亦孔之a痗。,亦\t孔\t之\t痗,,,,,193,,8,1,2,痗,4,193-8-a
3655,OldChinese,四方有羡,四\t方\t有\t羡,,,,,193,,8,2,1,,,
3656,OldChinese,我獨居b憂。,我\t獨\t居\t憂,,,,,193,,8,2,2,憂,4,193-8-b
3657,OldChinese,民莫不逸,民\t莫\t不\t逸,,,,,193,,8,3,1,,,
3658,OldChinese,我獨不敢b休。,我\t獨\t不\t敢\t休,,,,,193,,8,3,2,休,5,193-8-b
3659,OldChinese,天命不c徹,天\t命\t不\t徹,,,,,193,,8,4,1,徹,4,193-8-c
3660,OldChinese,我不敢傚我友自c逸。,我\t不\t敢\t傚\t我\t友\t自\t逸,,,,,193,,8,4,2,逸,8,193-8-c
3661,OldChinese,浩浩昊天,浩\t浩\t昊\t天,,,,,194,,1,1,1,,,
3662,OldChinese,不駿其a德。,不\t駿\t其\t德,,,,,194,,1,1,2,德,4,194-1-a
3663,OldChinese,降喪飢饉,降\t喪\t飢\t饉,,,,,194,,1,2,1,,,
3664,OldChinese,斬伐四a國。,斬\t伐\t四\t國,,,,,194,,1,2,2,國,4,194-1-a
3665,OldChinese,旻天疾b威,旻\t天\t疾\t威,,,,,194,,1,3,1,威,4,194-1-b
3666,OldChinese,弗盧弗c圖。,弗\t盧\t弗\t圖,,,,,194,,1,3,2,圖,4,194-1-c
3667,OldChinese,舍彼有b罪,舍\t彼\t有\t罪,,,,,194,,1,4,1,罪,4,194-1-b
3668,OldChinese,既伏其c辜。,既\t伏\t其\t辜,,,,,194,,1,4,2,辜,4,194-1-c
3669,OldChinese,若此無b罪,若\t此\t無\t罪,,,,,194,,1,5,1,罪,4,194-1-b
3670,OldChinese,淪胥以c鋪。,淪\t胥\t以\t鋪,,,,,194,,1,5,2,鋪,4,194-1-c
3671,OldChinese,周宗既a滅,周\t宗\t既\t滅,,,,,194,,2,1,1,滅,4,194-2-a
3672,OldChinese,靡所止a戾。,靡\t所\t止\t戾,,,,,194,,2,1,2,戾,4,194-2-a
3673,OldChinese,正大夫離居,正\t大\t夫\t離\t居,,,,,194,,2,2,1,,,
3674,OldChinese,莫知我a?x勩。,莫\t知\t我\t勩,,,,,194,,2,2,2,勩,4,194-2-a
3675,OldChinese,三事大夫,三\t事\t大\t夫,,,,,194,,2,3,1,,,
3676,OldChinese,莫肯夙b夜。,莫\t肯\t夙\t夜,,,,,194,,2,3,2,夜,4,194-2-b
3677,OldChinese,邦君諸侯,邦\t君\t諸\t侯,,,,,194,,2,4,1,,,
3678,OldChinese,莫肯朝b夕。,莫\t肯\t朝\t夕,,,,,194,,2,4,2,夕,4,194-2-b
3679,OldChinese,庶曰式臧,庶\t曰\t式\t臧,,,,,194,,2,5,1,,,
3680,OldChinese,覆出為b惡。,覆\t出\t為\t惡,,,,,194,,2,5,2,惡,4,194-2-b
3681,OldChinese,如何昊a天。,如\t何\t昊\t天,,,,,194,,3,1,1,天,4,194-3-a
3682,OldChinese,辟言不a信。,辟\t言\t不\t信,,,,,194,,3,2,1,信,4,194-3-a
3683,OldChinese,如彼行邁,如\t彼\t行\t邁,,,,,194,,3,3,1,,,
3684,OldChinese,則靡所a臻。,則\t靡\t所\t臻,,,,,194,,3,3,2,臻,4,194-3-a
3685,OldChinese,凡百君子,凡\t百\t君\t子,,,,,194,,3,4,1,,,
3686,OldChinese,各敬爾a身。,各\t敬\t爾\t身,,,,,194,,3,4,2,身,4,194-3-a
3687,OldChinese,胡不相畏,胡\t不\t相\t畏,,,,,194,,3,5,1,,,
3688,OldChinese,不畏于a天。,不\t畏\t于\t天,,,,,194,,3,5,2,天,4,194-3-a
3689,OldChinese,戎成不a退,戎\t成\t不\t退,,,,,194,,4,1,1,退,4,194-4-a
3690,OldChinese,飢成不a遂。,飢\t成\t不\t遂,,,,,194,,4,1,2,遂,4,194-4-a
3691,OldChinese,曾我御,曾\t我\t御,,,,,194,,4,2,1,,,
3692,OldChinese,憯憯日a瘁。,憯\t憯\t日\t瘁,,,,,194,,4,2,2,瘁,4,194-4-a
3693,OldChinese,凡百君子,凡\t百\t君\t子,,,,,194,,4,3,1,,,
3694,OldChinese,莫肯用a訊。,莫\t肯\t用\t訊,,,,,194,,4,3,2,訊,4,194-4-a
3695,OldChinese,聽言則a荅,聽\t言\t則\t荅,,,,,194,,4,4,1,荅,4,194-4-a
3696,OldChinese,譖言則a退。,譖\t言\t則\t退,,,,,194,,4,4,2,退,4,194-4-a
3697,OldChinese,哀哉不能言,哀\t哉\t不\t能\t言,,,,,194,,5,1,1,,,
3698,OldChinese,匪舌是a出,匪\t舌\t是\t出,,,,,194,,5,1,2,出,4,194-5-a
3699,OldChinese,維躬是a瘁。,維\t躬\t是\t瘁,,,,,194,,5,1,3,瘁,4,194-5-a
3700,OldChinese,哿矣能言,哿\t矣\t能\t言,,,,,194,,5,2,1,,,
3701,OldChinese,巧言如b流,巧\t言\t如\t流,,,,,194,,5,2,2,流,4,194-5-b
3702,OldChinese,俾躬處b休。,俾\t躬\t處\t休,,,,,194,,5,2,3,休,4,194-5-b
3703,OldChinese,維曰于a仕,維\t曰\t于\t仕,,,,,194,,6,1,1,仕,4,194-6-a
3704,OldChinese,孔棘且a殆。,孔\t棘\t且\t殆,,,,,194,,6,1,2,殆,4,194-6-a
3705,OldChinese,云不可a使,云\t不\t可\t使,,,,,194,,6,2,1,使,4,194-6-a
3706,OldChinese,得罪于天a子。,得\t罪\t于\t天\t子,,,,,194,,6,2,2,子,5,194-6-a
3707,OldChinese,亦云可a使,亦\t云\t可\t使,,,,,194,,6,3,1,使,4,194-6-a
3708,OldChinese,怨及朋a友。,怨\t及\t朋\t友,,,,,194,,6,3,2,友,4,194-6-a
3709,OldChinese,謂爾遷于王a都,謂\t爾\t遷\t于\t王\t都,,,,,194,,7,1,1,都,6,194-7-a
3710,OldChinese,曰予未有室a家。,曰\t予\t未\t有\t室\t家,,,,,194,,7,1,2,家,6,194-7-a
3711,OldChinese,鼠思泣b血,鼠\t思\t泣\t血,,,,,194,,7,2,1,血,4,194-7-b
3712,OldChinese,無言不b疾。,無\t言\t不\t疾,,,,,194,,7,2,2,疾,4,194-7-b
3713,OldChinese,昔爾出a?x居,昔\t爾\t出\t居,,,,,194,,7,3,1,居,4,194-7-a
3714,OldChinese,誰從作爾b室。,誰\t從\t作\t爾\t室,,,,,194,,7,3,2,室,5,194-7-b
3715,OldChinese,旻天疾威,旻\t天\t疾\t威,,,,,195,,1,1,1,,,
3716,OldChinese,敷于下a土。,敷\t于\t下\t土,,,,,195,,1,1,2,土,4,195-1-a
3717,OldChinese,謀猶回遹,謀\t猶\t回\t遹,,,,,195,,1,2,1,,,
3718,OldChinese,何日斯a沮。,何\t日\t斯\t沮,,,,,195,,1,2,2,沮,4,195-1-a
3719,OldChinese,謀臧不b從,謀\t臧\t不\t從,,,,,195,,1,3,1,從,4,195-1-b
3720,OldChinese,不臧覆b用。,不\t臧\t覆\t用,,,,,195,,1,3,2,用,4,195-1-b
3721,OldChinese,我視謀猶,我\t視\t謀\t猶,,,,,195,,1,4,1,,,
3722,OldChinese,亦孔之b邛。,亦\t孔\t之\t邛,,,,,195,,1,4,2,邛,4,195-1-b
3723,OldChinese,潝潝訿訿,潝\t潝\t訿\t訿,,,,,195,,2,1,1,,,
3724,OldChinese,亦孔之a哀。,亦\t孔\t之\t哀,,,,,195,,2,1,2,哀,4,195-2-a
3725,OldChinese,謀之其臧,謀\t之\t其\t臧,,,,,195,,2,2,1,,,
3726,OldChinese,則具是a違。,則\t具\t是\t違,,,,,195,,2,2,2,違,4,195-2-a
3727,OldChinese,謀之不臧,謀\t之\t不\t臧,,,,,195,,2,3,1,,,
